X,Y,topo_gradients_smoothed
231500.00,606500.00,3.831149e-02
231500.00,607000.00,3.778876e-02
231500.00,607500.00,3.707241e-02
231500.00,608000.00,3.614950e-02
231500.00,608500.00,3.501345e-02
231500.00,609000.00,3.366819e-02
231500.00,609500.00,3.212632e-02
231500.00,610000.00,3.040740e-02
231500.00,610500.00,2.853955e-02
231500.00,611000.00,2.655841e-02
231500.00,611500.00,2.450637e-02
231500.00,612000.00,2.243554e-02
231500.00,612500.00,2.040447e-02
231500.00,613000.00,1.847829e-02
231500.00,613500.00,1.672729e-02
231500.00,614000.00,1.522045e-02
231500.00,614500.00,1.402467e-02
231500.00,615000.00,1.319345e-02
231500.00,615500.00,1.276749e-02
232000.00,566500.00,2.144766e-03
232000.00,567000.00,2.300674e-03
232000.00,567500.00,2.606944e-03
232000.00,568000.00,3.053047e-03
232000.00,568500.00,3.622007e-03
232000.00,569000.00,4.291347e-03
232000.00,569500.00,5.033337e-03
232000.00,570000.00,5.816451e-03
232000.00,570500.00,6.606776e-03
232000.00,571000.00,7.369661e-03
232000.00,571500.00,8.073148e-03
232000.00,572000.00,8.690266e-03
232000.00,572500.00,9.201743e-03
232000.00,573000.00,9.596639e-03
232000.00,573500.00,9.874553e-03
232000.00,574000.00,1.004334e-02
232000.00,574500.00,1.011945e-02
232000.00,575000.00,1.012495e-02
232000.00,575500.00,1.008479e-02
232000.00,576000.00,1.002349e-02
232000.00,576500.00,9.963776e-03
232000.00,577000.00,9.923012e-03
232000.00,577500.00,9.912220e-03
232000.00,578000.00,9.937551e-03
232000.00,578500.00,1.000023e-02
232000.00,579000.00,1.009986e-02
232000.00,579500.00,1.023565e-02
232000.00,580000.00,1.041061e-02
232000.00,580500.00,1.063216e-02
232000.00,581000.00,1.091472e-02
232000.00,581500.00,1.127945e-02
232000.00,582000.00,1.175326e-02
232000.00,582500.00,1.236592e-02
232000.00,583000.00,1.314671e-02
232000.00,583500.00,1.411964e-02
232000.00,584000.00,1.530113e-02
232000.00,584500.00,1.669240e-02
232000.00,585000.00,1.828025e-02
232000.00,585500.00,2.003405e-02
232000.00,586000.00,2.190688e-02
232000.00,586500.00,2.384010e-02
232000.00,587000.00,2.576764e-02
232000.00,587500.00,2.762388e-02
232000.00,588000.00,2.935045e-02
232000.00,588500.00,3.090297e-02
232000.00,589000.00,3.225717e-02
232000.00,589500.00,3.341003e-02
232000.00,590000.00,3.437858e-02
232000.00,590500.00,3.519720e-02
232000.00,591000.00,3.590895e-02
232000.00,591500.00,3.656110e-02
232000.00,592000.00,3.719620e-02
232000.00,592500.00,3.784573e-02
232000.00,593000.00,3.852728e-02
232000.00,593500.00,3.924143e-02
232000.00,594000.00,3.997455e-02
232000.00,594500.00,4.070048e-02
232000.00,595000.00,4.138682e-02
232000.00,595500.00,4.199811e-02
232000.00,596000.00,4.250244e-02
232000.00,596500.00,4.287443e-02
232000.00,597000.00,4.309897e-02
232000.00,597500.00,4.317404e-02
232000.00,598000.00,4.310853e-02
232000.00,598500.00,4.292347e-02
232000.00,599000.00,4.264840e-02
232000.00,599500.00,4.231856e-02
232000.00,600000.00,4.197051e-02
232000.00,600500.00,4.163989e-02
232000.00,601000.00,4.135580e-02
232000.00,601500.00,4.113997e-02
232000.00,602000.00,4.100425e-02
232000.00,602500.00,4.094966e-02
232000.00,603000.00,4.096734e-02
232000.00,603500.00,4.103816e-02
232000.00,604000.00,4.113558e-02
232000.00,604500.00,4.122635e-02
232000.00,605000.00,4.127332e-02
232000.00,605500.00,4.123760e-02
232000.00,606000.00,4.108173e-02
232000.00,606500.00,4.077126e-02
232000.00,607000.00,4.027738e-02
232000.00,607500.00,3.957777e-02
232000.00,608000.00,3.866023e-02
232000.00,608500.00,3.751852e-02
232000.00,609000.00,3.615614e-02
232000.00,609500.00,3.458509e-02
232000.00,610000.00,3.282431e-02
232000.00,610500.00,3.090171e-02
232000.00,611000.00,2.885333e-02
232000.00,611500.00,2.672300e-02
232000.00,612000.00,2.456533e-02
232000.00,612500.00,2.244240e-02
232000.00,613000.00,2.042384e-02
232000.00,613500.00,1.858493e-02
232000.00,614000.00,1.699986e-02
232000.00,614500.00,1.574032e-02
232000.00,615000.00,1.486414e-02
232000.00,615500.00,1.441493e-02
232500.00,566500.00,2.431971e-03
232500.00,567000.00,2.609090e-03
232500.00,567500.00,2.957231e-03
232500.00,568000.00,3.464781e-03
232500.00,568500.00,4.113123e-03
232500.00,569000.00,4.877533e-03
232500.00,569500.00,5.727508e-03
232500.00,570000.00,6.628313e-03
232500.00,570500.00,7.542528e-03
232500.00,571000.00,8.431781e-03
232500.00,571500.00,9.260499e-03
232500.00,572000.00,9.998288e-03
232500.00,572500.00,1.062297e-02
232500.00,573000.00,1.112125e-02
232500.00,573500.00,1.149127e-02
232500.00,574000.00,1.174007e-02
232500.00,574500.00,1.188414e-02
232500.00,575000.00,1.194632e-02
232500.00,575500.00,1.195293e-02
232500.00,576000.00,1.193015e-02
232500.00,576500.00,1.190249e-02
232500.00,577000.00,1.188921e-02
232500.00,577500.00,1.190288e-02
232500.00,578000.00,1.195091e-02
232500.00,578500.00,1.203533e-02
232500.00,579000.00,1.215632e-02
232500.00,579500.00,1.231332e-02
232500.00,580000.00,1.250944e-02
232500.00,580500.00,1.275231e-02
232500.00,581000.00,1.305623e-02
232500.00,581500.00,1.344224e-02
232500.00,582000.00,1.393691e-02
232500.00,582500.00,1.456919e-02
232500.00,583000.00,1.536711e-02
232500.00,583500.00,1.635287e-02
232500.00,584000.00,1.754076e-02
232500.00,584500.00,1.892964e-02
232500.00,585000.00,2.050395e-02
232500.00,585500.00,2.223129e-02
232500.00,586000.00,2.406385e-02
232500.00,586500.00,2.594307e-02
232500.00,587000.00,2.780415e-02
232500.00,587500.00,2.958375e-02
232500.00,588000.00,3.122643e-02
232500.00,588500.00,3.269111e-02
232500.00,589000.00,3.395642e-02
232500.00,589500.00,3.502161e-02
232500.00,590000.00,3.590486e-02
232500.00,590500.00,3.664035e-02
232500.00,591000.00,3.727005e-02
232500.00,591500.00,3.783894e-02
232500.00,592000.00,3.838722e-02
232500.00,592500.00,3.894419e-02
232500.00,593000.00,3.952629e-02
232500.00,593500.00,4.013424e-02
232500.00,594000.00,4.075623e-02
232500.00,594500.00,4.136984e-02
232500.00,595000.00,4.194785e-02
232500.00,595500.00,4.246099e-02
232500.00,596000.00,4.288377e-02
232500.00,596500.00,4.319707e-02
232500.00,597000.00,4.339074e-02
232500.00,597500.00,4.346626e-02
232500.00,598000.00,4.343411e-02
232500.00,598500.00,4.331482e-02
232500.00,599000.00,4.313552e-02
232500.00,599500.00,4.292748e-02
232500.00,600000.00,4.272207e-02
232500.00,600500.00,4.254871e-02
232500.00,601000.00,4.243011e-02
232500.00,601500.00,4.238170e-02
232500.00,602000.00,4.240944e-02
232500.00,602500.00,4.250920e-02
232500.00,603000.00,4.266811e-02
232500.00,603500.00,4.286431e-02
232500.00,604000.00,4.306977e-02
232500.00,604500.00,4.325134e-02
232500.00,605000.00,4.337308e-02
232500.00,605500.00,4.339808e-02
232500.00,606000.00,4.329150e-02
232500.00,606500.00,4.302135e-02
232500.00,607000.00,4.256081e-02
232500.00,607500.00,4.188877e-02
232500.00,608000.00,4.099316e-02
232500.00,608500.00,3.986718e-02
232500.00,609000.00,3.851266e-02
232500.00,609500.00,3.693977e-02
232500.00,610000.00,3.516569e-02
232500.00,610500.00,3.321709e-02
232500.00,611000.00,3.112971e-02
232500.00,611500.00,2.894823e-02
232500.00,612000.00,2.672936e-02
232500.00,612500.00,2.453835e-02
232500.00,613000.00,2.244902e-02
232500.00,613500.00,2.054122e-02
232500.00,614000.00,1.889392e-02
232500.00,614500.00,1.758313e-02
232500.00,615000.00,1.667062e-02
232500.00,615500.00,1.620255e-02
233000.00,566500.00,2.706970e-03
233000.00,567000.00,2.904449e-03
233000.00,567500.00,3.292840e-03
233000.00,568000.00,3.859596e-03
233000.00,568500.00,4.584729e-03
233000.00,569000.00,5.441632e-03
233000.00,569500.00,6.397482e-03
233000.00,570000.00,7.414840e-03
233000.00,570500.00,8.453343e-03
233000.00,571000.00,9.471453e-03
233000.00,571500.00,1.043046e-02
233000.00,572000.00,1.129688e-02
233000.00,572500.00,1.204574e-02
233000.00,573000.00,1.266133e-02
233000.00,573500.00,1.313996e-02
233000.00,574000.00,1.348727e-02
233000.00,574500.00,1.371902e-02
233000.00,575000.00,1.385796e-02
233000.00,575500.00,1.393087e-02
233000.00,576000.00,1.396476e-02
233000.00,576500.00,1.398531e-02
233000.00,577000.00,1.401318e-02
233000.00,577500.00,1.406234e-02
233000.00,578000.00,1.414145e-02
233000.00,578500.00,1.425362e-02
233000.00,579000.00,1.439991e-02
233000.00,579500.00,1.458045e-02
233000.00,580000.00,1.479885e-02
233000.00,580500.00,1.506319e-02
233000.00,581000.00,1.538789e-02
233000.00,581500.00,1.579382e-02
233000.00,582000.00,1.630703e-02
233000.00,582500.00,1.695532e-02
233000.00,583000.00,1.776501e-02
233000.00,583500.00,1.875604e-02
233000.00,584000.00,1.993998e-02
233000.00,584500.00,2.131300e-02
233000.00,585000.00,2.285686e-02
233000.00,585500.00,2.453732e-02
233000.00,586000.00,2.630584e-02
233000.00,586500.00,2.810429e-02
233000.00,587000.00,2.986969e-02
233000.00,587500.00,3.154162e-02
233000.00,588000.00,3.306833e-02
233000.00,588500.00,3.441264e-02
233000.00,589000.00,3.555670e-02
233000.00,589500.00,3.650240e-02
233000.00,590000.00,3.726939e-02
233000.00,590500.00,3.789186e-02
233000.00,591000.00,3.841085e-02
233000.00,591500.00,3.886943e-02
233000.00,592000.00,3.930578e-02
233000.00,592500.00,3.974768e-02
233000.00,593000.00,4.021114e-02
233000.00,593500.00,4.069789e-02
233000.00,594000.00,4.119874e-02
233000.00,594500.00,4.169567e-02
233000.00,595000.00,4.216701e-02
233000.00,595500.00,4.258969e-02
233000.00,596000.00,4.294422e-02
233000.00,596500.00,4.321691e-02
233000.00,597000.00,4.340142e-02
233000.00,597500.00,4.350125e-02
233000.00,598000.00,4.352690e-02
233000.00,598500.00,4.349680e-02
233000.00,599000.00,4.343423e-02
233000.00,599500.00,4.336516e-02
233000.00,600000.00,4.331478e-02
233000.00,600500.00,4.330557e-02
233000.00,601000.00,4.335351e-02
233000.00,601500.00,4.346773e-02
233000.00,602000.00,4.364866e-02
233000.00,602500.00,4.388775e-02
233000.00,603000.00,4.416924e-02
233000.00,603500.00,4.446993e-02
233000.00,604000.00,4.476197e-02
233000.00,604500.00,4.501416e-02
233000.00,605000.00,4.519354e-02
233000.00,605500.00,4.526687e-02
233000.00,606000.00,4.520324e-02
233000.00,606500.00,4.497402e-02
233000.00,607000.00,4.455470e-02
233000.00,607500.00,4.392516e-02
233000.00,608000.00,4.307274e-02
233000.00,608500.00,4.198896e-02
233000.00,609000.00,4.067270e-02
233000.00,609500.00,3.913092e-02
233000.00,610000.00,3.737781e-02
233000.00,610500.00,3.543775e-02
233000.00,611000.00,3.334528e-02
233000.00,611500.00,3.114537e-02
233000.00,612000.00,2.889627e-02
233000.00,612500.00,2.666598e-02
233000.00,613000.00,2.453205e-02
233000.00,613500.00,2.257841e-02
233000.00,614000.00,2.088828e-02
233000.00,614500.00,1.954141e-02
233000.00,615000.00,1.860299e-02
233000.00,615500.00,1.812140e-02
233500.00,566500.00,2.961761e-03
233500.00,567000.00,3.178119e-03
233500.00,567500.00,3.603893e-03
233500.00,568000.00,4.225779e-03
233500.00,568500.00,5.022736e-03
233500.00,569000.00,5.966702e-03
233500.00,569500.00,7.023078e-03
233500.00,570000.00,8.152343e-03
233500.00,570500.00,9.311886e-03
233500.00,571000.00,1.045771e-02
233500.00,571500.00,1.154860e-02
233500.00,572000.00,1.254847e-02
233500.00,572500.00,1.342984e-02
233500.00,573000.00,1.417460e-02
233500.00,573500.00,1.477691e-02
233500.00,574000.00,1.524047e-02
233500.00,574500.00,1.557953e-02
233500.00,575000.00,1.581574e-02
233500.00,575500.00,1.597534e-02
233500.00,576000.00,1.608522e-02
233500.00,576500.00,1.617141e-02
233500.00,577000.00,1.625539e-02
233500.00,577500.00,1.635216e-02
233500.00,578000.00,1.647160e-02
233500.00,578500.00,1.661805e-02
233500.00,579000.00,1.679384e-02
233500.00,579500.00,1.700015e-02
233500.00,580000.00,1.724154e-02
233500.00,580500.00,1.752683e-02
233500.00,581000.00,1.787072e-02
233500.00,581500.00,1.829391e-02
233500.00,582000.00,1.882178e-02
233500.00,582500.00,1.948060e-02
233500.00,583000.00,2.029459e-02
233500.00,583500.00,2.128093e-02
233500.00,584000.00,2.244810e-02
233500.00,584500.00,2.378921e-02
233500.00,585000.00,2.528324e-02
233500.00,585500.00,2.689415e-02
233500.00,586000.00,2.857293e-02
233500.00,586500.00,3.026232e-02
233500.00,587000.00,3.190177e-02
233500.00,587500.00,3.343443e-02
233500.00,588000.00,3.481288e-02
233500.00,588500.00,3.600450e-02
233500.00,589000.00,3.699537e-02
233500.00,589500.00,3.779042e-02
233500.00,590000.00,3.841103e-02
233500.00,590500.00,3.889164e-02
233500.00,591000.00,3.927266e-02
233500.00,591500.00,3.959561e-02
233500.00,592000.00,3.989719e-02
233500.00,592500.00,4.020435e-02
233500.00,593000.00,4.053347e-02
233500.00,593500.00,4.088810e-02
233500.00,594000.00,4.126235e-02
233500.00,594500.00,4.164309e-02
233500.00,595000.00,4.201426e-02
233500.00,595500.00,4.235870e-02
233500.00,596000.00,4.266216e-02
233500.00,596500.00,4.291525e-02
233500.00,597000.00,4.311396e-02
233500.00,597500.00,4.326221e-02
233500.00,598000.00,4.336885e-02
233500.00,598500.00,4.344866e-02
233500.00,599000.00,4.351971e-02
233500.00,599500.00,4.360162e-02
233500.00,600000.00,4.371269e-02
233500.00,600500.00,4.386813e-02
233500.00,601000.00,4.407726e-02
233500.00,601500.00,4.434325e-02
233500.00,602000.00,4.466171e-02
233500.00,602500.00,4.502071e-02
233500.00,603000.00,4.540286e-02
233500.00,603500.00,4.578512e-02
233500.00,604000.00,4.614154e-02
233500.00,604500.00,4.644449e-02
233500.00,605000.00,4.666572e-02
233500.00,605500.00,4.677708e-02
233500.00,606000.00,4.675274e-02
233500.00,606500.00,4.656808e-02
233500.00,607000.00,4.620111e-02
233500.00,607500.00,4.563236e-02
233500.00,608000.00,4.484775e-02
233500.00,608500.00,4.383600e-02
233500.00,609000.00,4.259176e-02
233500.00,609500.00,4.111741e-02
233500.00,610000.00,3.942287e-02
233500.00,610500.00,3.752917e-02
233500.00,611000.00,3.546880e-02
233500.00,611500.00,3.328631e-02
233500.00,612000.00,3.104093e-02
233500.00,612500.00,2.880290e-02
233500.00,613000.00,2.665300e-02
233500.00,613500.00,2.467869e-02
233500.00,614000.00,2.296682e-02
233500.00,614500.00,2.160032e-02
233500.00,615000.00,2.064732e-02
233500.00,615500.00,2.015796e-02
234000.00,566500.00,3.192340e-03
234000.00,567000.00,3.425665e-03
234000.00,567500.00,3.885093e-03
234000.00,568000.00,4.556732e-03
234000.00,568500.00,5.418798e-03
234000.00,569000.00,6.442215e-03
234000.00,569500.00,7.591161e-03
234000.00,570000.00,8.824689e-03
234000.00,570500.00,1.009870e-02
234000.00,571000.00,1.136751e-02
234000.00,571500.00,1.258817e-02
234000.00,572000.00,1.372260e-02
234000.00,572500.00,1.474121e-02
234000.00,573000.00,1.562364e-02
234000.00,573500.00,1.636176e-02
234000.00,574000.00,1.695685e-02
234000.00,574500.00,1.742089e-02
234000.00,575000.00,1.777351e-02
234000.00,575500.00,1.803933e-02
234000.00,576000.00,1.824410e-02
234000.00,576500.00,1.841331e-02
234000.00,577000.00,1.856851e-02
234000.00,577500.00,1.872535e-02
234000.00,578000.00,1.889472e-02
234000.00,578500.00,1.908230e-02
234000.00,579000.00,1.929195e-02
234000.00,579500.00,1.952631e-02
234000.00,580000.00,1.979122e-02
234000.00,580500.00,2.009652e-02
234000.00,581000.00,2.045734e-02
234000.00,581500.00,2.089420e-02
234000.00,582000.00,2.143156e-02
234000.00,582500.00,2.209389e-02
234000.00,583000.00,2.290288e-02
234000.00,583500.00,2.387259e-02
234000.00,584000.00,2.500805e-02
234000.00,584500.00,2.629921e-02
234000.00,585000.00,2.772224e-02
234000.00,585500.00,2.923950e-02
234000.00,586000.00,3.080195e-02
234000.00,586500.00,3.235373e-02
234000.00,587000.00,3.383734e-02
234000.00,587500.00,3.520010e-02
234000.00,588000.00,3.639959e-02
234000.00,588500.00,3.740817e-02
234000.00,589000.00,3.821629e-02
234000.00,589500.00,3.883216e-02
234000.00,590000.00,3.927915e-02
234000.00,590500.00,3.959218e-02
234000.00,591000.00,3.981136e-02
234000.00,591500.00,3.997712e-02
234000.00,592000.00,4.012526e-02
234000.00,592500.00,4.028263e-02
234000.00,593000.00,4.046677e-02
234000.00,593500.00,4.068375e-02
234000.00,594000.00,4.093149e-02
234000.00,594500.00,4.120193e-02
234000.00,595000.00,4.148442e-02
234000.00,595500.00,4.176706e-02
234000.00,596000.00,4.203976e-02
234000.00,596500.00,4.229601e-02
234000.00,597000.00,4.253256e-02
234000.00,597500.00,4.275199e-02
234000.00,598000.00,4.295990e-02
234000.00,598500.00,4.316601e-02
234000.00,599000.00,4.338206e-02
234000.00,599500.00,4.362065e-02
234000.00,600000.00,4.389282e-02
234000.00,600500.00,4.420666e-02
234000.00,601000.00,4.456524e-02
234000.00,601500.00,4.496661e-02
234000.00,602000.00,4.540254e-02
234000.00,602500.00,4.585895e-02
234000.00,603000.00,4.631820e-02
234000.00,603500.00,4.675891e-02
234000.00,604000.00,4.715855e-02
234000.00,604500.00,4.749452e-02
234000.00,605000.00,4.774462e-02
234000.00,605500.00,4.788693e-02
234000.00,606000.00,4.790150e-02
234000.00,606500.00,4.776817e-02
234000.00,607000.00,4.746744e-02
234000.00,607500.00,4.698003e-02
234000.00,608000.00,4.628968e-02
234000.00,608500.00,4.538124e-02
234000.00,609000.00,4.424389e-02
234000.00,609500.00,4.287419e-02
234000.00,610000.00,4.127668e-02
234000.00,610500.00,3.946796e-02
234000.00,611000.00,3.747769e-02
234000.00,611500.00,3.534928e-02
234000.00,612000.00,3.314233e-02
234000.00,612500.00,3.092879e-02
234000.00,613000.00,2.879210e-02
234000.00,613500.00,2.682269e-02
234000.00,614000.00,2.511047e-02
234000.00,614500.00,2.374098e-02
234000.00,615000.00,2.278479e-02
234000.00,615500.00,2.229345e-02
234500.00,566500.00,3.398759e-03
234500.00,567000.00,3.646983e-03
234500.00,567500.00,4.136002e-03
234500.00,568000.00,4.851470e-03
234500.00,568500.00,5.771118e-03
234500.00,569000.00,6.865232e-03
234500.00,569500.00,8.097264e-03
234500.00,570000.00,9.425442e-03
234500.00,570500.00,1.080489e-02
234500.00,571000.00,1.218903e-02
234500.00,571500.00,1.353391e-02
234500.00,572000.00,1.480016e-02
234500.00,572500.00,1.595659e-02
234500.00,573000.00,1.698088e-02
234500.00,573500.00,1.786259e-02
234500.00,574000.00,1.860030e-02
234500.00,574500.00,1.920312e-02
234500.00,575000.00,1.968784e-02
234500.00,575500.00,2.007652e-02
234500.00,576000.00,2.039275e-02
234500.00,576500.00,2.066059e-02
234500.00,577000.00,2.090093e-02
234500.00,577500.00,2.112952e-02
234500.00,578000.00,2.135802e-02
234500.00,578500.00,2.159348e-02
234500.00,579000.00,2.184139e-02
234500.00,579500.00,2.210617e-02
234500.00,580000.00,2.239520e-02
234500.00,580500.00,2.271951e-02
234500.00,581000.00,2.309476e-02
234500.00,581500.00,2.354119e-02
234500.00,582000.00,2.408212e-02
234500.00,582500.00,2.473987e-02
234500.00,583000.00,2.553327e-02
234500.00,583500.00,2.647296e-02
234500.00,584000.00,2.756034e-02
234500.00,584500.00,2.878216e-02
234500.00,585000.00,3.011203e-02
234500.00,585500.00,3.151109e-02
234500.00,586000.00,3.293075e-02
234500.00,586500.00,3.431722e-02
234500.00,587000.00,3.561670e-02
234500.00,587500.00,3.678129e-02
234500.00,588000.00,3.777407e-02
234500.00,588500.00,3.857281e-02
234500.00,589000.00,3.917255e-02
234500.00,589500.00,3.958500e-02
234500.00,590000.00,3.983565e-02
234500.00,590500.00,3.996018e-02
234500.00,591000.00,3.999867e-02
234500.00,591500.00,3.999101e-02
234500.00,592000.00,3.997268e-02
234500.00,592500.00,3.997113e-02
234500.00,593000.00,4.000571e-02
234500.00,593500.00,4.008560e-02
234500.00,594000.00,4.021274e-02
234500.00,594500.00,4.038410e-02
234500.00,595000.00,4.059389e-02
234500.00,595500.00,4.083451e-02
234500.00,596000.00,4.109877e-02
234500.00,596500.00,4.138142e-02
234500.00,597000.00,4.167829e-02
234500.00,597500.00,4.198898e-02
234500.00,598000.00,4.231437e-02
234500.00,598500.00,4.265795e-02
234500.00,599000.00,4.302440e-02
234500.00,599500.00,4.341893e-02
234500.00,600000.00,4.384543e-02
234500.00,600500.00,4.430541e-02
234500.00,601000.00,4.479652e-02
234500.00,601500.00,4.531274e-02
234500.00,602000.00,4.584328e-02
234500.00,602500.00,4.637323e-02
234500.00,603000.00,4.688608e-02
234500.00,603500.00,4.736346e-02
234500.00,604000.00,4.778751e-02
