"","Network","Station","Channel","Latitude","Longitude","StartTime","EndTime","Xcoord","Ycoord","Channel3","Start_Year","End_Year","Start_date","End_date"
"4330","NL","L2067","HH2",52.81004,6.82339,"2019-02-15T12:00:00","2020-02-03T12:05:00",251834.0544,536828.5706,"2",2019,2020,"2019-02-15","2020-02-03"
"4331","NL","L2067","HH2",52.81004,6.82339,"2020-02-03T12:05:00","2599-12-31T23:59:59",251834.0544,536828.5706,"2",2020,2599,"2020-02-03","2599-12-31"
"4332","NL","L2071","HH2",52.75723,6.97533,"2018-06-06T00:00:00","2599-12-31T23:59:59",262206.6222,531167.602,"2",2018,2599,"2018-06-06","2599-12-31"
"4333","NL","L2072","HH2",52.75726,6.97237,"2018-06-06T00:00:00","2599-12-31T23:59:59",262006.7562,531166.5515,"2",2018,2599,"2018-06-06","2599-12-31"
"4334","NL","L2073","HH2",52.75568,6.97381,"2018-06-06T00:00:00","2599-12-31T23:59:59",262107.8134,530992.901,"2",2018,2599,"2018-06-06","2599-12-31"
"4335","NL","L2074","HH2",52.75672,6.97384,"2018-06-06T00:00:00","2599-12-31T23:59:59",262107.2971,531108.6516,"2",2018,2599,"2018-06-06","2599-12-31"
"4336","NL","L2075","HH2",52.75672,6.97384,"2018-06-06T00:00:00","2599-12-31T23:59:59",262107.2971,531108.6516,"2",2018,2599,"2018-06-06","2599-12-31"
"4337","NL","L2076","HH2",52.75672,6.97384,"2018-06-06T00:00:00","2599-12-31T23:59:59",262107.2971,531108.6516,"2",2018,2599,"2018-06-06","2599-12-31"
"4338","NL","L2077","HH2",52.75672,6.97384,"2018-06-06T00:00:00","2599-12-31T23:59:59",262107.2971,531108.6516,"2",2018,2599,"2018-06-06","2599-12-31"
"4339","NL","L2081","HH2",52.67004,6.92,"2018-03-02T00:00:00","2019-02-15T14:00:00",258677.7253,521386.5237,"2",2018,2019,"2018-03-02","2019-02-15"
"4340","NL","L2081","HH2",52.67004,6.92,"2019-02-15T14:00:00","2020-02-03T12:06:00",258677.7253,521386.5237,"2",2019,2020,"2019-02-15","2020-02-03"
"4341","NL","L2081","HH2",52.67004,6.92,"2020-02-03T12:06:00","2599-12-31T23:59:59",258677.7253,521386.5237,"2",2020,2599,"2020-02-03","2599-12-31"
"4342","NL","L2082","HH2",52.66842,6.91869,"2018-03-02T00:00:00","2019-02-15T14:00:00",258592.9453,521204.413,"2",2018,2019,"2018-03-02","2019-02-15"
"4343","NL","L2082","HH2",52.66842,6.91869,"2019-02-15T14:00:00","2020-02-03T12:06:00",258592.9453,521204.413,"2",2019,2020,"2019-02-15","2020-02-03"
"4344","NL","L2082","HH2",52.66842,6.91869,"2020-02-03T12:06:00","2599-12-31T23:59:59",258592.9453,521204.413,"2",2020,2599,"2020-02-03","2599-12-31"
"4345","NL","L2083","HH2",52.66992,6.91705,"2018-03-02T00:00:00","2019-02-15T14:00:00",258478.4917,521368.9463,"2",2018,2019,"2018-03-02","2019-02-15"
"4346","NL","L2083","HH2",52.66992,6.91705,"2019-02-15T14:00:00","2020-02-03T12:06:00",258478.4917,521368.9463,"2",2019,2020,"2019-02-15","2020-02-03"
"4347","NL","L2083","HH2",52.66992,6.91705,"2020-02-03T12:06:00","2599-12-31T23:59:59",258478.4917,521368.9463,"2",2020,2599,"2020-02-03","2599-12-31"
"4348","NL","L2084","HH2",52.66946,6.91858,"2018-03-02T00:00:00","2019-02-15T14:00:00",258583.0541,521319.9603,"2",2018,2019,"2018-03-02","2019-02-15"
"4349","NL","L2084","HH2",52.66946,6.91858,"2019-02-15T14:00:00","2020-02-03T12:06:00",258583.0541,521319.9603,"2",2019,2020,"2019-02-15","2020-02-03"
"4350","NL","L2084","HH2",52.66946,6.91858,"2020-02-03T12:06:00","2599-12-31T23:59:59",258583.0541,521319.9603,"2",2020,2599,"2020-02-03","2599-12-31"
"4351","NL","L2085","HH2",52.66946,6.91858,"2018-03-02T00:00:00","2019-02-15T14:00:00",258583.0541,521319.9603,"2",2018,2019,"2018-03-02","2019-02-15"
"4352","NL","L2085","HH2",52.66946,6.91858,"2019-02-15T14:00:00","2020-02-03T12:06:00",258583.0541,521319.9603,"2",2019,2020,"2019-02-15","2020-02-03"
"4353","NL","L2085","HH2",52.66946,6.91858,"2020-02-03T12:06:00","2599-12-31T23:59:59",258583.0541,521319.9603,"2",2020,2599,"2020-02-03","2599-12-31"
"4354","NL","L2086","HH2",52.66946,6.91858,"2018-03-02T00:00:00","2019-02-15T14:00:00",258583.0541,521319.9603,"2",2018,2019,"2018-03-02","2019-02-15"
"4355","NL","L2086","HH2",52.66946,6.91858,"2019-02-15T14:00:00","2020-02-03T12:06:00",258583.0541,521319.9603,"2",2019,2020,"2019-02-15","2020-02-03"
"4356","NL","L2086","HH2",52.66946,6.91858,"2020-02-03T12:06:00","2599-12-31T23:59:59",258583.0541,521319.9603,"2",2020,2599,"2020-02-03","2599-12-31"
"4357","NL","L2087","HH2",52.66946,6.91858,"2018-03-02T00:00:00","2019-02-15T14:00:00",258583.0541,521319.9603,"2",2018,2019,"2018-03-02","2019-02-15"
"4358","NL","L2087","HH2",52.66946,6.91858,"2019-02-15T14:00:00","2020-02-03T12:06:00",258583.0541,521319.9603,"2",2019,2020,"2019-02-15","2020-02-03"
"4359","NL","L2087","HH2",52.66946,6.91858,"2020-02-03T12:06:00","2599-12-31T23:59:59",258583.0541,521319.9603,"2",2020,2599,"2020-02-03","2599-12-31"
"4360","NL","L4111","HH2",53.03103,6.62996,"2018-03-02T00:00:00","2599-12-31T23:59:59",238369.64,561175.8331,"2",2018,2599,"2018-03-02","2599-12-31"
"4361","NL","L4112","HH2",53.03149,6.63284,"2018-03-02T00:00:00","2599-12-31T23:59:59",238561.9459,561230.3515,"2",2018,2599,"2018-03-02","2599-12-31"
"4362","NL","L4113","HH2",53.03276,6.63074,"2018-03-02T00:00:00","2599-12-31T23:59:59",238418.6426,561369.2352,"2",2018,2599,"2018-03-02","2599-12-31"
"4363","NL","L4114","HH2",53.03176,6.63118,"2018-03-02T00:00:00","2599-12-31T23:59:59",238450.0762,561258.4726,"2",2018,2599,"2018-03-02","2599-12-31"
"4364","NL","L4115","HH2",53.03176,6.63118,"2018-03-02T00:00:00","2599-12-31T23:59:59",238450.0762,561258.4726,"2",2018,2599,"2018-03-02","2599-12-31"
"4365","NL","L4116","HH2",53.03176,6.63118,"2018-03-02T00:00:00","2599-12-31T23:59:59",238450.0762,561258.4726,"2",2018,2599,"2018-03-02","2599-12-31"
"4366","NL","L4117","HH2",53.03176,6.63118,"2018-03-02T00:00:00","2599-12-31T23:59:59",238450.0762,561258.4726,"2",2018,2599,"2018-03-02","2599-12-31"
"4367","NL","L5081","HH2",53.24128,6.95386,"2018-07-06T00:00:00","2599-12-31T23:59:59",259587.5394,584993.26,"2",2018,2599,"2018-07-06","2599-12-31"
"4368","NL","L5082","HH2",53.23972,6.95535,"2018-07-06T00:00:00","2599-12-31T23:59:59",259690.779,584821.8407,"2",2018,2599,"2018-07-06","2599-12-31"
"4369","NL","L5083","HH2",53.2397,6.95235,"2018-07-06T00:00:00","2599-12-31T23:59:59",259490.5667,584815.2581,"2",2018,2599,"2018-07-06","2599-12-31"
"4370","NL","L5084","HH2",53.24024,6.95385,"2018-07-06T00:00:00","2599-12-31T23:59:59",259589.3898,584877.5225,"2",2018,2599,"2018-07-06","2599-12-31"
"4371","NL","L5085","HH2",53.24024,6.95385,"2018-07-06T00:00:00","2599-12-31T23:59:59",259589.3898,584877.5225,"2",2018,2599,"2018-07-06","2599-12-31"
"4372","NL","L5086","HH2",53.24024,6.95385,"2018-07-06T00:00:00","2599-12-31T23:59:59",259589.3898,584877.5225,"2",2018,2599,"2018-07-06","2599-12-31"
"4373","NL","L5087","HH2",53.24024,6.95385,"2018-07-06T00:00:00","2599-12-31T23:59:59",259589.3898,584877.5225,"2",2018,2599,"2018-07-06","2599-12-31"
"4374","NL","N011","HH2",53.11851,6.473259,"2016-04-14T00:00:00","2599-12-31T23:59:59",227711.359,570740.5121,"2",2016,2599,"2016-04-14","2599-12-31"
"4375","NL","N012","HH2",53.11851,6.473259,"2016-04-14T00:00:00","2599-12-31T23:59:59",227711.359,570740.5121,"2",2016,2599,"2016-04-14","2599-12-31"
"4376","NL","N013","HH2",53.11851,6.473259,"2016-04-14T00:00:00","2599-12-31T23:59:59",227711.359,570740.5121,"2",2016,2599,"2016-04-14","2599-12-31"
"4377","NL","N014","HH2",53.11851,6.473259,"2016-04-14T00:00:00","2599-12-31T23:59:59",227711.359,570740.5121,"2",2016,2599,"2016-04-14","2599-12-31"
"4378","NL","N021","HH2",53.071995,6.452966,"2016-02-04T00:00:00","2599-12-31T23:59:59",226429.3435,565544.1826,"2",2016,2599,"2016-02-04","2599-12-31"
"4379","NL","N022","HH2",53.071995,6.452966,"2016-02-04T00:00:00","2599-12-31T23:59:59",226429.3435,565544.1826,"2",2016,2599,"2016-02-04","2599-12-31"
"4380","NL","N023","HH2",53.071995,6.452966,"2016-02-04T00:00:00","2599-12-31T23:59:59",226429.3435,565544.1826,"2",2016,2599,"2016-02-04","2599-12-31"
"4381","NL","N024","HH2",53.071995,6.452966,"2016-02-04T00:00:00","2599-12-31T23:59:59",226429.3435,565544.1826,"2",2016,2599,"2016-02-04","2599-12-31"
"4382","NL","N031","HH2",53.11103,6.404509,"2016-02-04T00:00:00","2599-12-31T23:59:59",223120.5078,569840.9839,"2",2016,2599,"2016-02-04","2599-12-31"
"4383","NL","N032","HH2",53.11103,6.404509,"2016-02-04T00:00:00","2599-12-31T23:59:59",223120.5078,569840.9839,"2",2016,2599,"2016-02-04","2599-12-31"
"4384","NL","N033","HH2",53.11103,6.404509,"2016-02-04T00:00:00","2599-12-31T23:59:59",223120.5078,569840.9839,"2",2016,2599,"2016-02-04","2599-12-31"
"4385","NL","N034","HH2",53.11103,6.404509,"2016-02-04T00:00:00","2599-12-31T23:59:59",223120.5078,569840.9839,"2",2016,2599,"2016-02-04","2599-12-31"
"4386","NL","NH011","HH2",52.565738,4.996517,"2019-12-16T00:00:00","2599-12-31T23:59:59",128509.9966,508752.934,"2",2019,2599,"2019-12-16","2599-12-31"
"4387","NL","NH012","HH2",52.565738,4.996517,"2019-12-16T00:00:00","2599-12-31T23:59:59",128509.9966,508752.934,"2",2019,2599,"2019-12-16","2599-12-31"
"4388","NL","NH013","HH2",52.565738,4.996517,"2019-12-16T00:00:00","2599-12-31T23:59:59",128509.9966,508752.934,"2",2019,2599,"2019-12-16","2599-12-31"
"4389","NL","NH014","HH2",52.565738,4.996517,"2019-12-16T00:00:00","2599-12-31T23:59:59",128509.9966,508752.934,"2",2019,2599,"2019-12-16","2599-12-31"
"4390","NL","SL011","HH2",52.855091,4.868278,"2017-05-12T00:00:00","2599-12-31T23:59:59",120046.1135,541004.3117,"2",2017,2599,"2017-05-12","2599-12-31"
"4391","NL","SL012","HH2",52.855091,4.868278,"2017-05-12T00:00:00","2599-12-31T23:59:59",120046.1135,541004.3117,"2",2017,2599,"2017-05-12","2599-12-31"
"4392","NL","SL013","HH2",52.855091,4.868278,"2017-05-12T00:00:00","2599-12-31T23:59:59",120046.1135,541004.3117,"2",2017,2599,"2017-05-12","2599-12-31"
"4393","NL","SL014","HH2",52.855091,4.868278,"2017-05-12T00:00:00","2599-12-31T23:59:59",120046.1135,541004.3117,"2",2017,2599,"2017-05-12","2599-12-31"
"4394","NL","T011","HH2",52.464256,6.740072,"2015-12-08T00:00:00","2019-05-08T13:22:50",246936.7165,498248.9232,"2",2015,2019,"2015-12-08","2019-05-08"
"4395","NL","T012","HH2",52.464256,6.740072,"2015-12-08T00:00:00","2019-05-08T13:22:50",246936.7165,498248.9232,"2",2015,2019,"2015-12-08","2019-05-08"
"4396","NL","T013","HH2",52.464256,6.740072,"2015-12-08T00:00:00","2019-05-08T13:22:50",246936.7165,498248.9232,"2",2015,2019,"2015-12-08","2019-05-08"
"4397","NL","T014","HH2",52.464256,6.740072,"2015-12-08T00:00:00","2019-05-08T13:23:00",246936.7165,498248.9232,"2",2015,2019,"2015-12-08","2019-05-08"
"4398","NL","T014","HH2",52.464256,6.740072,"2021-10-15T09:20:00","2599-12-31T23:59:59",246936.7165,498248.9232,"2",2021,2599,"2021-10-15","2599-12-31"
"4399","NL","T021","HH2",52.463356,6.978702,"2016-01-13T00:00:00","2599-12-31T23:59:59",263153.7872,498478.5866,"2",2016,2599,"2016-01-13","2599-12-31"
"4400","NL","T022","HH2",52.463356,6.978702,"2016-01-13T00:00:00","2599-12-31T23:59:59",263153.7872,498478.5866,"2",2016,2599,"2016-01-13","2599-12-31"
"4401","NL","T023","HH2",52.463356,6.978702,"2016-01-13T00:00:00","2599-12-31T23:59:59",263153.7872,498478.5866,"2",2016,2599,"2016-01-13","2599-12-31"
"4402","NL","T024","HH2",52.463356,6.978702,"2016-01-13T00:00:00","2599-12-31T23:59:59",263153.7872,498478.5866,"2",2016,2599,"2016-01-13","2599-12-31"
"4403","NL","T031","HH2",52.42968,6.79178,"2015-12-08T00:00:00","2599-12-31T23:59:59",250524.9632,494469.2009,"2",2015,2599,"2015-12-08","2599-12-31"
"4404","NL","T032","HH2",52.42968,6.79178,"2015-12-08T00:00:00","2599-12-31T23:59:59",250524.9632,494469.2009,"2",2015,2599,"2015-12-08","2599-12-31"
"4405","NL","T033","HH2",52.42968,6.79178,"2015-12-08T00:00:00","2599-12-31T23:59:59",250524.9632,494469.2009,"2",2015,2599,"2015-12-08","2599-12-31"
"4406","NL","T034","HH2",52.42968,6.79178,"2015-12-08T00:00:00","2599-12-31T23:59:59",250524.9632,494469.2009,"2",2015,2599,"2015-12-08","2599-12-31"
"4407","NL","T041","HH2",52.437466,6.89045,"2016-01-13T00:00:00","2599-12-31T23:59:59",257216.8566,495470.1327,"2",2016,2599,"2016-01-13","2599-12-31"
"4408","NL","T042","HH2",52.437466,6.89045,"2016-01-13T00:00:00","2599-12-31T23:59:59",257216.8566,495470.1327,"2",2016,2599,"2016-01-13","2599-12-31"
"4409","NL","T043","HH2",52.437466,6.89045,"2016-01-13T00:00:00","2599-12-31T23:59:59",257216.8566,495470.1327,"2",2016,2599,"2016-01-13","2599-12-31"
"4410","NL","T044","HH2",52.437466,6.89045,"2016-01-13T00:00:00","2599-12-31T23:59:59",257216.8566,495470.1327,"2",2016,2599,"2016-01-13","2599-12-31"
"4411","NL","T051","HH2",52.380554,6.905661,"2015-12-08T00:00:00","2599-12-31T23:59:59",258383.8298,489160.3366,"2",2015,2599,"2015-12-08","2599-12-31"
"4412","NL","T052","HH2",52.380554,6.905661,"2015-12-08T00:00:00","2599-12-31T23:59:59",258383.8298,489160.3366,"2",2015,2599,"2015-12-08","2599-12-31"
"4413","NL","T053","HH2",52.380554,6.905661,"2015-12-08T00:00:00","2599-12-31T23:59:59",258383.8298,489160.3366,"2",2015,2599,"2015-12-08","2599-12-31"
"4414","NL","T054","HH2",52.380554,6.905661,"2015-12-08T00:00:00","2599-12-31T23:59:59",258383.8298,489160.3366,"2",2015,2599,"2015-12-08","2599-12-31"
"4415","NL","T061","HH2",52.343227,6.909716,"2016-02-04T00:00:00","2599-12-31T23:59:59",258747.1691,485013.5992,"2",2016,2599,"2016-02-04","2599-12-31"
"4416","NL","T062","HH2",52.343227,6.909716,"2016-02-04T00:00:00","2599-12-31T23:59:59",258747.1691,485013.5992,"2",2016,2599,"2016-02-04","2599-12-31"
"4417","NL","T063","HH2",52.343227,6.909716,"2016-02-04T00:00:00","2599-12-31T23:59:59",258747.1691,485013.5992,"2",2016,2599,"2016-02-04","2599-12-31"
"4418","NL","T064","HH2",52.343227,6.909716,"2016-02-04T00:00:00","2599-12-31T23:59:59",258747.1691,485013.5992,"2",2016,2599,"2016-02-04","2599-12-31"
"4419","NL","T081","HH2",52.38933,6.996486,"2016-04-07T00:00:00","2599-12-31T23:59:59",264545.246,490270.1443,"2",2016,2599,"2016-04-07","2599-12-31"
"4420","NL","T082","HH2",52.38933,6.996486,"2016-04-07T00:00:00","2599-12-31T23:59:59",264545.246,490270.1443,"2",2016,2599,"2016-04-07","2599-12-31"
"4421","NL","T083","HH2",52.38933,6.996486,"2016-04-07T00:00:00","2599-12-31T23:59:59",264545.246,490270.1443,"2",2016,2599,"2016-04-07","2599-12-31"
"4422","NL","T084","HH2",52.38933,6.996486,"2016-04-07T00:00:00","2599-12-31T23:59:59",264545.246,490270.1443,"2",2016,2599,"2016-04-07","2599-12-31"
"4423","NL","TERZ","BH2",50.756763,5.906114,"2019-06-19T00:00:00","2599-12-31T23:59:59",191618.7609,307553.1646,"2",2019,2599,"2019-06-19","2599-12-31"
"4424","NL","TERZ","HH2",50.756763,5.906114,"2019-06-19T00:00:00","2599-12-31T23:59:59",191618.7609,307553.1646,"2",2019,2599,"2019-06-19","2599-12-31"
"4425","NL","TERZ","LH2",50.756763,5.906114,"2019-06-19T00:00:00","2599-12-31T23:59:59",191618.7609,307553.1646,"2",2019,2599,"2019-06-19","2599-12-31"
"4426","NL","VNDM1","HH2",53.115086,6.839044,"2019-05-28T00:00:00","2599-12-31T23:59:59",252206.3536,570790.6953,"2",2019,2599,"2019-05-28","2599-12-31"
"4427","NL","VNDM2","HH2",53.115086,6.839044,"2019-05-28T00:00:00","2599-12-31T23:59:59",252206.3536,570790.6953,"2",2019,2599,"2019-05-28","2599-12-31"
"4428","NL","VNDM3","HH2",53.115086,6.839044,"2019-05-28T00:00:00","2599-12-31T23:59:59",252206.3536,570790.6953,"2",2019,2599,"2019-05-28","2599-12-31"
"4429","NL","VNDM4","HH2",53.115086,6.839044,"2019-05-28T00:00:00","2599-12-31T23:59:59",252206.3536,570790.6953,"2",2019,2599,"2019-05-28","2599-12-31"
"4430","NL","ZH011","HH2",51.913745,4.288099,"2018-12-14T00:00:00","2599-12-31T23:59:59",79379.17518,436710.9062,"2",2018,2599,"2018-12-14","2599-12-31"
"4431","NL","ZH012","HH2",51.913745,4.288099,"2018-12-14T00:00:00","2599-12-31T23:59:59",79379.17518,436710.9062,"2",2018,2599,"2018-12-14","2599-12-31"
"4432","NL","ZH013","HH2",51.913745,4.288099,"2018-12-14T00:00:00","2599-12-31T23:59:59",79379.17518,436710.9062,"2",2018,2599,"2018-12-14","2599-12-31"
"4433","NL","ZH014","HH2",51.913745,4.288099,"2018-12-14T00:00:00","2599-12-31T23:59:59",79379.17518,436710.9062,"2",2018,2599,"2018-12-14","2599-12-31"
"4434","NL","ZH021","HH2",52.074445,4.488386,"2020-05-28T00:00:00","2599-12-31T23:59:59",93380.03874,454399.6468,"2",2020,2599,"2020-05-28","2599-12-31"
"4435","NL","ZH022","HH2",52.074445,4.488386,"2020-05-28T00:00:00","2599-12-31T23:59:59",93380.03874,454399.6468,"2",2020,2599,"2020-05-28","2599-12-31"
"4436","NL","ZH023","HH2",52.074445,4.488386,"2020-05-28T00:00:00","2599-12-31T23:59:59",93380.03874,454399.6468,"2",2020,2599,"2020-05-28","2599-12-31"
"4437","NL","ZH024","HH2",52.074445,4.488386,"2020-05-28T00:00:00","2599-12-31T23:59:59",93380.03874,454399.6468,"2",2020,2599,"2020-05-28","2599-12-31"
"4438","NL","ZH031","HH2",51.978334,4.400113,"2020-04-06T00:00:00","2599-12-31T23:59:59",87183.25325,443785.8058,"2",2020,2599,"2020-04-06","2599-12-31"
"4439","NL","ZH032","HH2",51.978334,4.400113,"2020-04-06T00:00:00","2599-12-31T23:59:59",87183.25325,443785.8058,"2",2020,2599,"2020-04-06","2599-12-31"
"4440","NL","ZH033","HH2",51.978334,4.400113,"2020-04-06T00:00:00","2599-12-31T23:59:59",87183.25325,443785.8058,"2",2020,2599,"2020-04-06","2599-12-31"
"4441","NL","ZH034","HH2",51.978334,4.400113,"2020-04-06T00:00:00","2599-12-31T23:59:59",87183.25325,443785.8058,"2",2020,2599,"2020-04-06","2599-12-31"
"4442","NL","ZH041","HH2",51.841711,4.362561,"2021-01-05T00:00:00","2599-12-31T23:59:59",84389.1374,428622.4148,"2",2021,2599,"2021-01-05","2599-12-31"
"4443","NL","ZH042","HH2",51.841711,4.362561,"2021-01-05T00:00:00","2599-12-31T23:59:59",84389.1374,428622.4148,"2",2021,2599,"2021-01-05","2599-12-31"
"4444","NL","ZH043","HH2",51.841711,4.362561,"2021-01-05T00:00:00","2599-12-31T23:59:59",84389.1374,428622.4148,"2",2021,2599,"2021-01-05","2599-12-31"
"4445","NL","ZH044","HH2",51.841711,4.362561,"2021-01-05T00:00:00","2599-12-31T23:59:59",84389.1374,428622.4148,"2",2021,2599,"2021-01-05","2599-12-31"
"4446","NL","ZH061","HH2",51.978115,4.220353,"2020-04-06T00:00:00","2599-12-31T23:59:59",74833.36257,443944.5194,"2",2020,2599,"2020-04-06","2599-12-31"
"4447","NL","ZH062","HH2",51.978115,4.220353,"2020-04-06T00:00:00","2599-12-31T23:59:59",74833.36257,443944.5194,"2",2020,2599,"2020-04-06","2599-12-31"
"4448","NL","ZH063","HH2",51.978115,4.220353,"2020-04-06T00:00:00","2599-12-31T23:59:59",74833.36257,443944.5194,"2",2020,2599,"2020-04-06","2599-12-31"
"4449","NL","ZH064","HH2",51.978115,4.220353,"2020-04-06T00:00:00","2599-12-31T23:59:59",74833.36257,443944.5194,"2",2020,2599,"2020-04-06","2599-12-31"
"4450","NL","CHA1","HH2",51.5043,4.9212,"2018-05-25T00:00:00","2599-12-31T23:59:59",122645.6832,390690.3308,"2",2018,2599,"2018-05-25","2599-12-31"
"4451","NL","CHA3","HH2",51.5043,4.9212,"2018-05-25T00:00:00","2599-12-31T23:59:59",122645.6832,390690.3308,"2",2018,2599,"2018-05-25","2599-12-31"
"4452","NL","CHA4","HH2",51.5043,4.9212,"2018-05-25T00:00:00","2599-12-31T23:59:59",122645.6832,390690.3308,"2",2018,2599,"2018-05-25","2599-12-31"
"4453","NL","CHA5","HH2",51.5043,4.9212,"2018-05-25T00:00:00","2599-12-31T23:59:59",122645.6832,390690.3308,"2",2018,2599,"2018-05-25","2599-12-31"
"4454","NL","DR011","HH2",52.7987,6.178458,"2018-06-25T00:00:00","2599-12-31T23:59:59",208365.3586,534896.1719,"2",2018,2599,"2018-06-25","2599-12-31"
"4455","NL","DR012","HH2",52.7987,6.178458,"2018-06-25T00:00:00","2599-12-31T23:59:59",208365.3586,534896.1719,"2",2018,2599,"2018-06-25","2599-12-31"
"4456","NL","DR013","HH2",52.7987,6.178458,"2018-06-25T00:00:00","2599-12-31T23:59:59",208365.3586,534896.1719,"2",2018,2599,"2018-06-25","2599-12-31"
"4457","NL","DR014","HH2",52.7987,6.178458,"2018-06-25T00:00:00","2599-12-31T23:59:59",208365.3586,534896.1719,"2",2018,2599,"2018-06-25","2599-12-31"
"4458","NL","DR021","HH2",52.703377,6.508147,"2019-06-20T00:00:00","2599-12-31T23:59:59",230764.4554,524584.385,"2",2019,2599,"2019-06-20","2599-12-31"
"4459","NL","DR022","HH2",52.703377,6.508147,"2019-06-20T00:00:00","2599-12-31T23:59:59",230764.4554,524584.385,"2",2019,2599,"2019-06-20","2599-12-31"
"4460","NL","DR023","HH2",52.703377,6.508147,"2019-06-20T00:00:00","2599-12-31T23:59:59",230764.4554,524584.385,"2",2019,2599,"2019-06-20","2599-12-31"
"4461","NL","DR024","HH2",52.703377,6.508147,"2019-06-20T00:00:00","2599-12-31T23:59:59",230764.4554,524584.385,"2",2019,2599,"2019-06-20","2599-12-31"
"4462","NL","DR031","HH2",52.897564,6.308405,"2020-05-04T00:00:00","2599-12-31T23:59:59",216988.8571,546000.7795,"2",2020,2599,"2020-05-04","2599-12-31"
"4463","NL","DR032","HH2",52.897564,6.308405,"2020-05-04T00:00:00","2599-12-31T23:59:59",216988.8571,546000.7795,"2",2020,2599,"2020-05-04","2599-12-31"
"4464","NL","DR033","HH2",52.897564,6.308405,"2020-05-04T00:00:00","2599-12-31T23:59:59",216988.8571,546000.7795,"2",2020,2599,"2020-05-04","2599-12-31"
"4465","NL","DR034","HH2",52.897564,6.308405,"2020-05-04T00:00:00","2599-12-31T23:59:59",216988.8571,546000.7795,"2",2020,2599,"2020-05-04","2599-12-31"
"4466","NL","FR011","HH2",53.142396,5.886762,"2019-06-14T00:00:00","2599-12-31T23:59:59",188427.5612,572966.7004,"2",2019,2599,"2019-06-14","2599-12-31"
"4467","NL","FR012","HH2",53.142396,5.886762,"2019-06-14T00:00:00","2599-12-31T23:59:59",188427.5612,572966.7004,"2",2019,2599,"2019-06-14","2599-12-31"
"4468","NL","FR013","HH2",53.142396,5.886762,"2019-06-14T00:00:00","2599-12-31T23:59:59",188427.5612,572966.7004,"2",2019,2599,"2019-06-14","2599-12-31"
"4469","NL","FR014","HH2",53.142396,5.886762,"2019-06-14T00:00:00","2599-12-31T23:59:59",188427.5612,572966.7004,"2",2019,2599,"2019-06-14","2599-12-31"
"4470","NL","FR021","HH2",52.855913,5.930424,"2019-06-14T00:00:00","2599-12-31T23:59:59",191589.281,541107.9775,"2",2019,2599,"2019-06-14","2599-12-31"
"4471","NL","FR022","HH2",52.855913,5.930424,"2019-06-14T00:00:00","2599-12-31T23:59:59",191589.281,541107.9775,"2",2019,2599,"2019-06-14","2599-12-31"
"4472","NL","FR023","HH2",52.855913,5.930424,"2019-06-14T00:00:00","2599-12-31T23:59:59",191589.281,541107.9775,"2",2019,2599,"2019-06-14","2599-12-31"
"4473","NL","FR024","HH2",52.855913,5.930424,"2019-06-14T00:00:00","2599-12-31T23:59:59",191589.281,541107.9775,"2",2019,2599,"2019-06-14","2599-12-31"
"4474","NL","FR031","HH2",52.981469,5.712568,"2019-06-14T00:00:00","2599-12-31T23:59:59",176852.3352,554991.4269,"2",2019,2599,"2019-06-14","2599-12-31"
"4475","NL","FR032","HH2",52.981469,5.712568,"2019-06-14T00:00:00","2599-12-31T23:59:59",176852.3352,554991.4269,"2",2019,2599,"2019-06-14","2599-12-31"
"4476","NL","FR033","HH2",52.981469,5.712568,"2019-06-14T00:00:00","2599-12-31T23:59:59",176852.3352,554991.4269,"2",2019,2599,"2019-06-14","2599-12-31"
"4477","NL","FR034","HH2",52.981469,5.712568,"2019-06-14T00:00:00","2599-12-31T23:59:59",176852.3352,554991.4269,"2",2019,2599,"2019-06-14","2599-12-31"
"4478","NL","FR041","HH2",52.876061,6.118717,"2020-05-04T00:00:00","2599-12-31T23:59:59",204249.0625,543461.8982,"2",2020,2599,"2020-05-04","2599-12-31"
"4479","NL","FR042","HH2",52.876061,6.118717,"2020-05-04T00:00:00","2599-12-31T23:59:59",204249.0625,543461.8982,"2",2020,2599,"2020-05-04","2599-12-31"
"4480","NL","FR043","HH2",52.876061,6.118717,"2020-05-04T00:00:00","2599-12-31T23:59:59",204249.0625,543461.8982,"2",2020,2599,"2020-05-04","2599-12-31"
"4481","NL","FR044","HH2",52.876061,6.118717,"2020-05-04T00:00:00","2599-12-31T23:59:59",204249.0625,543461.8982,"2",2020,2599,"2020-05-04","2599-12-31"
"4482","NL","FR051","HH2",53.070481,5.868517,"2020-05-04T00:00:00","2599-12-31T23:59:59",187260.1668,564955.3872,"2",2020,2599,"2020-05-04","2599-12-31"
"4483","NL","FR052","HH2",53.070481,5.868517,"2020-05-04T00:00:00","2599-12-31T23:59:59",187260.1668,564955.3872,"2",2020,2599,"2020-05-04","2599-12-31"
"4484","NL","FR053","HH2",53.070481,5.868517,"2020-05-04T00:00:00","2599-12-31T23:59:59",187260.1668,564955.3872,"2",2020,2599,"2020-05-04","2599-12-31"
"4485","NL","FR054","HH2",53.070481,5.868517,"2020-05-04T00:00:00","2599-12-31T23:59:59",187260.1668,564955.3872,"2",2020,2599,"2020-05-04","2599-12-31"
